depto,ciudad,fecha,,vendedor,cantidad
1,67,20141107,8,1027,1
1,67,20150325,8,4043,1
1,67,20150401,8,3055,1
1,67,20141227,8,1963,1
1,67,20150217,8,4051,1
1,67,20150114,7,1037,1
1,67,20150203,7,1161,1
1,67,20150708,8,1118,1
1,67,20160126,8,1022,1
1,67,20150528,8,1817,1
1,67,20150213,8,4140,1
1,67,20151002,8,3020,1
1,67,20150824,8,3020,1
1,67,20160119,8,4069,2
1,67,20160405,8,3511,1
1,67,20160422,8,1797,1
1,67,20150801,8,4051,1
1,67,20150812,8,4042,2
1,67,20150818,8,1132,1
1,67,20160711,8,1963,1
1,67,20150916,8,1963,1
1,67,20160323,8,1118,1
1,67,20151001,8,1851,1
1,67,20170608,8,1756,2
1,67,20170117,8,1031,1
1,67,20160702,8,1027,1
1,67,20160618,8,1161,1
1,67,20160502,8,4042,1
1,67,20160524,8,8200,1
1,67,20160402,8,1046,1
1,67,20160728,8,1161,2
1,67,20170425,8,1819,1
1,67,20161024,7,4051,3
1,67,20160906,8,1986,1
1,67,20170510,8,4478,1
1,67,20180217,8,4051,1
1,67,,8,1066,1
1,67,20160901,8,1028,1
1,67,20160818,8,1028,1
1,67,20171002,8,8210,1
1,67,20170214,8,1986,1
1,67,20170308,7,1013,1
1,67,20170601,7,4051,1
1,67,20170411,7,1889,1
1,67,20170817,7,1030,2
1,67,20170727,8,1819,1
1,67,20170814,8,1643,1
1,67,20170623,8,1916,1
1,67,20171226,8,4051,1
1,67,20170830,8,1022,1
1,67,20170303,8,1828,1
1,67,20171003,8,1916,1
1,67,20171211,8,4003,1
1,67,20170328,8,4051,1
1,67,20170721,8,1279,2
1,67,20180226,8,1274,1
1,67,20170728,8,1916,1
1,67,20170408,7,4051,1
1,67,20170911,8,1812,2
1,67,20171204,7,4051,2
1,67,20180205,8,4051,1
1,67,20170801,7,8222,1
1,67,20170904,8,4051,2
1,67,20171019,7,1812,2
1,67,20171025,7,1711,1
1,67,20171202,7,1954,1
1,67,20171111,8,7219,2
1,67,20171104,8,1279,1
1,67,20171214,8,1279,2
1,67,20171222,8,8222,1
1,67,20171229,8,4125,1
1,67,20120312,4,1812,1
1,67,20160524,3,1002,1
1,67,20160504,4,4478,1
1,67,20170309,4,8222,1
1,67,20160927,4,1671,1
1,67,20170909,4,1179,1
1,67,20120124,3,4067,1
1,67,20131114,4,1769,1
1,67,20130802,4,3511,1
1,67,20140708,4,1046,1
1,67,20150425,3,1025,1
1,67,20161124,4,4270,1
1,67,20160727,4,1874,2
1,67,20170523,4,1812,1
1,67,20170721,4,1760,1
5,2,20150902,3,1025,1
1,67,20120828,4,1013,1
1,67,20130917,4,1002,1
1,67,20130213,4,1722,1
1,67,20130215,4,1797,1
1,67,20131220,4,1711,2
1,67,20131217,4,1985,1
1,67,20140910,3,1880,1
1,67,20140922,4,1022,1
1,67,20141001,4,1756,1
1,67,20140925,4,1964,1
1,67,20140526,3,1156,1
1,67,20150310,4,4210,1
1,67,20140709,4,1283,1
1,67,20150306,4,1161,1
1,67,20150128,4,1812,1
1,67,20150428,4,1064,1
1,67,20140826,4,1243,1
1,67,20150409,4,4051,1
1,67,20150930,3,4051,2
1,67,20141020,4,4051,1
1,67,20140813,4,4138,2
1,67,20150422,4,1002,1
1,67,20150422,4,1812,1
1,67,20150428,4,1002,1
1,67,20150226,4,449,1
1,67,20150529,3,4051,5
1,67,20150708,4,4437,1
1,67,20160201,4,4051,5
1,67,20151214,4,1161,1
1,67,20160915,3,1161,1
1,67,20151113,4,1929,1
1,67,20160611,4,1161,1
1,67,20170209,4,1002,1
1,67,20170215,4,1279,4
1,67,20171108,4,1023,1
1,67,20160801,4,4051,2
1,67,20161012,4,1023,1
1,67,20161202,4,1916,1
1,67,20170221,4,1819,2
1,67,20170330,3,1118,1
1,67,20170629,3,4051,1
1,67,20170612,4,8222,1
1,67,20170829,4,7223,1
1,67,20170504,3,1076,1
1,67,20170309,3,1812,1
1,67,20170911,3,1812,1
1,67,20170523,3,1179,1
1,67,20170710,3,4051,1
1,67,20170711,4,3586,1
1,67,20171219,4,7185,1
1,67,20180202,3,1027,1
1,67,20171108,4,1030,1
1,67,20170803,4,7189,1
1,67,20171018,4,4003,2
1,67,20161216,4,1963,1
1,67,20170915,3,4051,2
1,67,20121005,8,1023,1
1,67,20121115,7,1747,1
1,67,20130712,8,1023,1
1,67,20131227,8,1118,1
1,67,20130909,7,4069,1
1,67,20161217,8,1030,1
1,67,20140204,8,1002,1
1,67,20150316,7,1013,1
1,67,20141114,8,1203,1
1,67,20150324,8,4051,2
1,67,20150708,8,1013,3
1,67,20160127,8,8211,1
1,67,20160224,8,1022,2
1,67,20160303,8,1173,2
1,67,20151210,8,1828,1
1,67,20151229,7,4051,2
1,67,20160125,7,4051,2
1,67,20170317,8,4051,1
1,67,20161006,7,1161,1
1,67,20161226,8,4051,1
1,67,20160914,8,1916,1
1,67,20170926,7,1076,1
1,67,20170719,7,4051,2
1,67,20171020,8,1963,1
1,67,20170816,8,1002,1
1,67,20180201,8,1678,1
1,77,20130531,5,4098,1
1,77,20140312,6,4138,1
1,77,20140730,6,1047,1
1,67,20130201,5,1027,1
1,67,20120423,6,1769,1
1,67,20121220,6,1046,1
1,67,20120929,6,1027,1
1,67,20130301,6,1812,1
1,67,20120911,6,1192,1
1,67,20130624,6,1285,2
1,67,20130208,6,1893,1
1,67,20120801,6,1741,1
1,67,20121127,6,1137,1
1,67,20130419,6,1812,1
1,67,20130427,6,1025,1
1,67,20130926,6,1950,1
1,67,20130711,5,1027,2
1,67,20140226,6,4138,1
1,67,20140131,6,1986,1
1,67,20140127,6,429,1
1,67,20130619,6,1013,1
1,67,20130412,5,1812,1
1,67,20140401,5,1299,1
1,67,20140906,6,1963,1
1,67,20140318,6,4042,1
1,67,20140526,5,4042,1
1,67,20131112,6,1954,1
1,67,20130828,6,1076,1
1,67,20140331,6,1047,2
1,67,20140227,6,1002,1
1,67,20140515,6,1118,1
1,67,20130918,6,4042,1
1,67,20131115,6,1139,1
1,67,20140110,6,1028,1
1,67,20140509,6,1046,1
1,67,20140207,6,1888,1
1,67,20140804,6,1851,2
1,67,20140520,5,1888,1
1,67,20140319,6,1916,1
1,67,20140616,5,1851,1
1,67,20140402,5,1064,1
1,67,20150812,6,1954,1
1,67,20150114,6,1684,2
1,67,20150106,5,1169,1
1,67,20141230,5,1023,1
1,67,20140925,6,1046,1
1,67,20140821,6,1929,1
1,67,20141028,6,1023,2
1,67,20150613,5,4051,2
1,67,20160415,6,1161,1
1,67,20150909,6,4138,2
1,67,20150115,5,1812,1
1,67,20150701,6,4042,2
1,67,20150512,6,1819,1
1,67,20150616,5,1027,1
1,67,20150717,6,1812,2
1,67,20160314,6,4051,2
1,67,20151104,5,1874,1
1,67,20151112,6,1064,4
1,67,20150602,5,1022,1
1,67,20150423,6,1027,1
1,67,20160208,5,1812,1
1,67,20160118,6,4051,1
1,67,20151105,6,1173,1
1,67,20151010,5,1002,2
1,67,20150723,6,1118,3
1,67,20160329,6,4042,1
1,67,20151126,6,1066,1
1,67,20160423,6,4004,1
1,67,20160617,6,1047,1
1,67,20150725,5,1023,4
1,67,20160128,5,4124,1
1,67,20160126,5,1279,1
1,67,20160503,6,1678,1
1,67,20160425,6,1161,2
1,67,20160708,6,1954,1
1,67,20160203,6,4465,1
1,67,20160302,6,1002,1
1,67,20160208,5,1047,1
1,67,20160406,5,1819,1
1,67,20160620,5,4051,1
1,67,20170705,5,4051,2
1,67,20161104,5,4270,1
1,67,20161215,6,4140,1
1,67,20170216,6,1819,1
1,67,20160220,6,638,1
1,67,20160609,5,4003,1
1,67,20161212,6,1874,1
1,67,20161227,6,8222,1
1,67,20161005,6,1963,1
1,67,20161227,6,449,1
1,67,20180226,6,1677,1
1,67,20180213,5,4080,1
1,67,20170223,5,1161,1
1,67,20170814,5,1030,2
1,67,20170317,6,4056,1
1,67,20161116,6,1828,1
1,67,20170119,5,1819,1
1,67,20161203,6,4075,1
1,67,20170605,6,1985,3
1,67,20170511,6,1888,1
1,67,20170310,6,1023,1
1,67,20170228,6,4051,3
1,67,20170810,6,1760,1
1,67,20170628,5,1025,2
1,67,20170308,6,1013,1
1,67,20170302,6,1137,1
1,67,20171108,6,1274,1
1,67,20170912,6,1819,2
1,67,20170927,6,1030,5
1,67,20170221,6,4292,1
1,67,20170809,6,4281,1
1,67,20170724,6,1028,1
1,67,20170721,6,1161,2
1,67,20170725,6,8207,3
1,67,20170815,5,1120,1
1,67,20180118,6,4003,2
1,67,20180212,6,4003,2
1,67,20180102,6,4051,3
1,67,20140108,3,1030,1
1,67,20150123,3,1924,1
1,67,20150520,3,4051,1
1,67,20150410,4,3055,1
1,67,20150818,3,1828,1
1,67,20160823,3,4051,1
1,67,20160607,3,1002,1
1,67,20160705,3,8222,1
1,67,20160804,3,1022,1
1,67,20160712,4,1874,1
1,67,20170710,4,4051,3
1,67,20171024,4,1296,1
1,67,20170710,3,1047,2
1,67,20180207,4,7196,1
1,67,20130305,5,1827,1
1,67,20130905,6,1964,1
1,67,20130418,5,1812,1
1,67,20131007,6,1893,1
1,67,20131120,5,1929,1
1,67,20140313,6,1812,1
1,67,20150129,6,1002,1
1,67,20141007,6,4123,1
1,67,20150626,6,4051,4
1,67,20141226,6,1684,1
1,67,20141017,6,1963,2
1,67,20150803,6,1137,1
1,67,20151216,6,1908,1
1,67,20150928,6,1671,1
1,67,20150723,6,1736,1
1,67,20150603,5,1059,1
1,67,20150907,5,1028,1
1,67,20160804,5,8222,1
1,67,20161007,5,4056,1
1,67,20160415,6,1812,2
1,67,20161228,6,1030,2
1,67,20170110,5,4051,2
1,67,20160716,6,8223,1
1,67,20170119,6,4042,1
1,67,20160714,6,1711,1
1,67,20170107,6,4073,1
1,67,20171211,5,1028,1
1,67,20170412,5,4042,1
1,67,20170823,6,1002,2
1,67,20161001,6,1279,2
1,67,20161228,5,4448,1
1,67,20170303,5,4051,4
1,67,20170530,6,1002,1
1,67,20170904,6,4075,1
1,67,20171023,6,1711,1
1,67,20180111,6,1828,1
1,67,20171002,6,1880,1
1,67,20170608,6,1025,1
1,67,20171122,6,1002,2
1,67,20180215,5,1868,1
1,67,20140820,4,1812,1
1,67,20130531,3,635,1
1,67,20150507,3,4051,2
1,67,20150514,3,4003,1
1,67,20151216,4,4138,1
1,67,20150603,4,1916,1
1,67,20150618,4,1819,2
1,67,20150902,4,1022,1
1,67,20160123,3,4051,1
1,67,20160512,3,4068,1
1,67,20170316,4,1161,1
1,67,20161026,3,3056,1
1,67,20161116,3,1047,1
1,67,20170113,3,4051,1
1,67,20170913,4,1828,1
1,67,20170628,2,1711,1
1,67,20150528,3,1868,1
1,67,20170221,3,7196,1
1,67,20120223,4,1016,1
1,67,20140506,3,1023,1
1,67,20140929,3,4051,1
1,67,20150401,3,4051,1
1,67,20180223,4,3059,1
1,67,20160712,3,4043,1
1,67,20140922,4,1002,1
1,67,20140805,4,1118,1
1,67,20141010,4,1960,1
1,67,20160108,3,1916,1
1,67,20160121,4,1888,1
1,67,20160715,3,1023,1
1,67,20171221,3,1819,1
1,67,20171205,4,1161,1
1,67,20180205,4,1279,2
1,67,20171004,4,1030,1
1,67,20130528,4,1812,1
1,67,20130808,3,4040,1
1,67,20150722,4,1872,1
1,67,20150723,4,4003,1
1,67,20141118,4,1028,1
1,67,,3,1169,1
1,67,20140926,3,1985,1
1,67,20141021,4,1118,1
1,67,20150915,4,4051,1
1,67,20150109,3,3066,1
1,67,20160702,4,4051,1
1,67,20160208,4,4051,3
1,67,20151127,3,4051,1
1,67,20161102,4,4051,1
1,67,20161014,4,1812,1
1,67,20161010,4,4003,1
1,67,20170420,4,1027,1
1,67,20170418,4,1828,1
1,67,20171030,3,4051,2
1,67,20130320,6,1954,2
1,67,20130715,6,1022,1
1,67,20140808,6,1797,1
1,67,20140806,6,1797,2
1,67,20140702,5,4042,1
1,67,20150605,6,4051,4
1,67,20150417,6,4277,1
1,67,20150715,6,4066,1
1,67,20151110,6,1022,1
1,67,20160209,6,1819,1
1,67,20160106,5,4051,1
1,67,20170104,6,1047,2
1,67,20160809,6,4065,3
1,67,20161027,6,1756,1
1,67,20161010,6,1819,2
1,67,20170508,6,4075,1
1,67,20170417,6,1025,1
1,67,20170310,6,1028,2
1,67,20170710,5,1179,1
1,67,20180219,5,4175,1
1,67,20180213,5,1161,1
1,67,20130228,5,1023,1
1,67,20120723,5,1030,1
1,67,20130628,5,1013,1
1,67,20130829,5,1747,2
1,67,20131126,5,1002,1
1,67,20140714,6,1030,1
1,67,20161003,5,1066,1
1,67,20150702,5,4051,1
1,67,20150411,5,1023,1
1,67,20160312,5,4051,3
1,67,20151111,5,1684,1
1,67,20160119,5,1812,1
1,67,20160525,6,1023,1
1,67,20160923,5,1963,1
1,67,20151209,5,1002,1
1,67,20160818,6,1002,2
1,67,20170105,6,1756,1
1,67,20161028,6,1046,1
1,67,20160826,5,1059,1
1,67,20161108,6,4051,1
1,67,20170905,5,8207,1
1,67,20170623,6,1963,1
1,67,20171007,5,1046,1
1,67,20171026,6,1025,1
1,87,20131129,4,4066,1
1,87,20150428,4,4070,1
1,87,20150126,4,1812,1
1,87,20160531,4,4266,1
1,87,20160531,4,4140,1
1,87,20161024,4,2014,1
1,87,20170331,4,438,1
1,87,20170825,4,2127,1
1,87,20170823,4,2091,1
1,67,20120730,5,1812,1
1,67,20120704,5,1023,1
1,67,20121008,6,1002,1
1,67,20140530,6,3042,1
1,67,130802,5,1797,1
1,67,20140117,6,1797,1
1,67,20140802,6,1203,1
1,67,20150206,6,1046,1
1,67,20150413,6,1046,1
1,67,20150525,5,1027,1
1,67,20150430,5,4042,1
1,67,20150225,5,1851,1
1,67,20151114,6,1812,1
1,67,20160128,6,4051,2
1,67,20160119,6,1243,2
1,67,20160113,6,1819,1
1,67,20161028,6,1161,1
1,67,20160224,6,1812,1
1,67,20170324,6,1047,2
1,67,20180201,6,1819,1
1,67,20170719,5,4051,1
1,67,20171111,5,4051,1
1,67,20130708,4,4075,1
1,67,20130731,4,1760,1
1,67,20150108,4,1022,1
1,67,20150724,3,1022,1
1,67,20151123,3,1161,1
1,67,20150310,3,1013,1
1,67,20151022,3,1711,1
1,67,20150827,4,1283,1
1,67,20151104,3,1963,1
1,67,20160513,4,693,1
1,67,20151104,4,4472,1
1,67,20160518,4,1797,2
1,67,20160722,3,1022,1
1,67,20170323,4,1027,1
1,67,20160901,3,1756,1
1,67,20170324,3,1022,3
1,67,20170818,4,7185,1
1,67,20170217,3,1047,1
1,67,20170517,3,1023,1
1,67,20170220,3,4051,3
1,67,20170810,3,4051,1
1,67,20170816,4,1203,1
1,67,20170831,4,7223,1
1,67,20170815,4,1279,3
1,67,20170725,3,4292,1
1,67,20171101,4,7223,2
1,67,20180219,3,8207,1
1,67,20120328,4,1851,1
1,67,20121130,3,1046,1
1,67,20130508,4,1924,1
1,67,20131023,4,1283,1
1,67,20140124,4,1888,2
1,67,20150124,3,1963,1
1,67,20150303,4,1819,1
1,67,20150715,4,4051,2
1,67,20150216,4,1046,1
1,67,20150828,4,1828,1
1,67,20150407,4,1888,1
1,67,20150307,4,1023,1
1,67,20150319,4,4056,1
1,67,20151229,3,4042,1
1,67,20150801,3,1023,1
1,67,20150106,4,8203,1
1,67,20160804,4,1179,2
1,67,20170526,4,1046,1
1,67,20170418,4,1027,1
1,67,20170324,3,8210,1
1,67,20171219,3,1264,1
1,67,20170617,3,1059,1
1,67,20120810,4,1162,1
1,67,20120420,4,1036,1
1,67,20170620,4,1828,1
1,67,20170422,4,1022,2
1,67,20170606,4,4132,1
1,67,20171023,4,1711,1
1,67,20130604,5,1028,1
1,67,20121218,6,1723,2
1,67,20131112,6,1819,1
1,67,20131024,6,1819,2
1,67,20130706,6,1283,1
1,67,20140527,6,1916,1
1,67,20131022,6,1711,1
1,67,20140308,6,1812,2
1,67,20140310,5,4080,1
1,67,20140407,6,4098,1
1,67,20141020,6,3976,1
1,67,20150805,6,1022,2
1,67,20150513,6,1156,1
1,67,20150220,5,1982,1
1,67,20150317,5,4051,1
1,67,20150210,5,1916,1
1,67,20150602,5,1819,1
1,67,20150905,6,4281,1
1,67,20150605,5,4051,3
1,67,20160329,6,1023,1
1,67,20100901,6,4051,1
1,67,20161003,6,4042,1
1,67,20161115,5,4051,3
1,67,20161221,6,1874,1
1,67,20161003,6,1064,2
1,67,20160913,6,1736,1
1,67,20170208,6,1023,2
1,67,20161011,6,1023,1
1,67,20170306,5,4051,1
1,67,20161229,6,1030,1
1,67,20170711,6,1828,1
1,67,20170330,6,1819,1
1,67,20170406,6,1772,1
1,67,20170819,6,4051,3
1,67,20170526,6,1076,1
1,67,20170731,6,1888,2
1,67,20180224,6,4175,1
1,67,20180221,5,4003,2
1,67,20120612,8,1908,1
1,67,20121002,8,1016,1
1,67,20120703,8,1878,1
1,67,20121226,8,1203,1
1,67,20121121,8,1002,1
1,67,20120911,8,1985,1
1,67,20140325,7,1066,1
1,67,20131023,8,1036,1
1,67,20130208,8,1954,1
1,67,20130731,8,1002,1
1,67,20130923,8,1667,1
1,67,20130809,8,1963,1
1,67,20141202,7,1819,1
1,67,20140426,7,1839,1
1,67,20140416,8,1046,2
1,67,20140123,8,1023,1
1,67,20140321,8,1022,1
1,67,20140728,8,4075,1
1,67,20140723,8,1002,1
1,67,20140718,8,1023,1
1,67,20140902,8,4075,2
1,67,20140620,8,1812,1
1,67,20131220,7,1064,1
1,67,20141113,7,1027,1
1,67,20140729,8,1022,1
1,67,20150202,8,4065,1
1,67,20140318,8,1002,1
1,67,20140317,8,1002,1
1,67,20140831,7,1173,1
1,67,20150413,7,1066,1
1,67,20140908,8,3976,1
1,67,20140907,8,1156,1
1,67,20141114,7,1046,2
1,67,20141009,8,1924,1
1,67,20160406,7,4138,1
1,67,20150814,8,1036,1
1,67,20141105,8,1036,1
1,67,20151126,8,1059,1
1,67,20151201,8,4271,1
1,67,20150709,8,4051,3
1,67,20150107,7,1671,1
1,67,20151111,7,1828,1
1,67,20160218,8,1712,1
1,67,20160204,7,1922,1
1,67,20150819,8,4038,1
1,67,20160430,8,1161,1
1,67,20160721,8,1819,1
1,67,20150723,8,1760,1
1,67,20151022,7,1916,1
1,67,20150807,8,1161,2
1,67,20150908,8,4051,1
1,67,20160302,8,1059,1
1,67,20151217,8,1756,1
1,67,20151118,8,1137,1
1,67,20151210,8,1678,1
1,67,20160503,8,3044,1
1,67,20160330,8,4051,1
1,67,20160713,7,3076,1
1,67,20160418,7,4051,1
1,67,20160719,7,1812,1
1,67,20160803,8,4042,1
1,67,20170802,8,1036,1
1,67,20161005,7,1760,1
1,67,20170403,8,1179,1
1,67,20161210,8,1002,1
1,67,20170119,8,1756,2
1,67,20180213,7,1161,1
1,67,20170519,8,4051,1
1,67,20171031,8,1274,1
1,67,20170714,7,1022,1
1,67,20180111,8,1066,1
1,67,20171007,8,1812,1
1,67,20171108,8,1046,1
1,67,20170816,8,4266,1
1,67,20180125,7,1819,1
1,67,20170102,7,7223,1
1,67,20180221,7,1812,1
1,67,20171104,8,1711,1
1,67,20171109,8,1030,1
1,67,20171216,7,4266,1
1,67,20180131,7,4478,2
1,69,20160204,4,1671,1
1,69,20160204,4,1279,1
1,67,20120314,6,1040,1
1,67,20130116,6,1888,1
1,67,20130221,5,1964,1
1,67,20121127,6,1066,1
1,67,20130419,5,1724,1
1,67,20121017,5,1203,1
1,67,20130523,5,1022,1
1,67,20130910,6,1118,1
1,67,20131028,6,1929,1
1,67,20140530,6,1030,4
1,67,20140327,6,1023,2
1,67,20140328,6,1002,2
1,67,20140422,6,1023,1
1,67,20140906,6,1989,1
1,67,20140513,6,1161,3
1,67,20141106,5,1964,1
1,67,20140801,6,1027,1
1,67,20150209,6,1030,2
1,67,20141218,6,1028,2
1,67,20150625,6,1059,1
1,67,20141114,6,1888,1
1,67,20150105,6,1022,1
1,67,20151223,6,4267,1
1,67,20160219,6,1027,1
1,67,20160419,6,4069,1
1,67,20160725,6,1047,2
1,67,20151112,6,1812,1
1,67,20160617,6,1985,1
1,67,20160705,6,1120,1
1,67,20161010,6,4270,1
1,67,20160809,6,1013,1
1,67,20170629,6,1760,1
1,67,20171130,5,1023,1
1,67,20171122,5,4132,1
1,67,20170814,6,7223,2
1,67,20171213,6,1064,1
1,67,20140809,4,1812,2
1,67,20130122,3,1736,1
1,67,20150619,4,4003,1
1,67,20120130,5,1137,1
1,67,20120713,6,1030,1
1,67,20120228,6,616,1
1,67,20120919,6,1002,1
1,67,20120716,6,1023,2
1,67,20120730,5,1827,1
1,67,20130225,6,1893,1
1,67,20130211,6,1036,1
1,67,20130308,6,1851,1
1,67,,6,1002,1
1,67,20120628,6,1023,1
1,67,20121011,6,1851,1
1,67,20121003,6,4056,1
1,67,20121129,6,1743,1
1,67,20130814,6,1173,1
1,67,20121016,5,1812,1
1,67,20130515,5,1025,1
1,67,20130625,5,1723,1
1,67,20130117,5,1878,1
1,67,20130517,6,1046,2
1,67,20130905,6,4063,1
1,67,20130531,5,1034,1
1,67,20130208,6,1851,1
1,67,20130919,6,1769,1
1,67,20130104,6,4063,1
1,67,20130626,5,1812,1
1,67,20130225,6,1066,1
1,67,20121221,5,1161,1
1,67,20121211,6,1908,1
1,67,20140411,6,1786,1
1,67,20130913,5,1922,1
1,67,20130322,6,1047,1
1,67,20130617,5,1028,1
1,67,20130327,5,1888,1
1,67,20130712,6,1963,1
1,67,20130917,6,1059,1
1,67,20130327,5,1161,1
1,67,20140317,5,1077,1
1,67,20131017,6,1077,1
1,67,20140422,6,1002,1
1,67,20140303,5,1924,1
1,67,20141106,6,1173,1
1,67,20130816,6,1747,1
1,67,20140113,6,3511,1
1,67,20140201,6,1161,1
1,67,20140217,6,1066,1
1,67,20130712,6,1722,1
1,67,20140509,6,4140,1
1,67,20130904,6,1908,1
1,67,20140530,6,1982,1
1,67,20131016,6,1002,1
1,67,20140718,6,1030,1
1,67,20131203,5,1963,1
1,67,20140207,5,4042,2
1,67,20140407,6,1030,1
1,67,20140327,6,1924,1
1,67,20140730,6,1025,2
1,67,20140512,6,1812,1
1,67,20141030,5,1812,1
1,67,20141218,6,1812,1
1,67,20140314,6,1963,2
1,67,20140626,6,1812,1
1,67,20141024,6,1025,2
1,67,20140505,6,1161,1
1,67,20150226,6,1173,1
1,67,20140522,6,1964,1
1,67,20140523,5,1711,1
1,67,20141111,5,3020,1
1,67,20150203,5,3020,1
1,67,20150127,5,4051,1
1,67,20140415,5,1685,1
1,67,20150305,5,3066,1
1,67,20140404,5,1888,1
1,67,20141002,6,1285,1
1,67,20150223,5,1046,1
1,67,20140722,6,4042,3
1,67,,6,1200,1
1,67,20150429,5,1192,1
1,67,20140523,6,1023,2
1,67,20150702,6,4051,4
1,67,20140829,6,1908,1
1,67,20150507,6,1013,2
1,67,20150107,6,1023,1
1,67,20150703,6,1908,1
1,67,20140815,6,1013,1
1,67,20150624,6,4270,1
1,67,20141017,5,1960,1
1,67,20150423,6,1769,1
1,67,20140108,6,1022,1
1,67,20150715,6,1760,1
1,67,20150507,5,1994,2
1,67,20150320,6,1963,1
1,67,20141209,5,1812,1
1,67,20150526,6,1812,2
1,67,20150113,5,1819,1
1,67,20141217,5,1022,1
1,67,20150224,5,4126,1
1,67,20150609,5,4266,1
1,67,20151105,6,1279,1
1,67,20151031,6,1279,1
1,67,20160229,6,4043,1
1,67,20160205,6,1671,1
1,67,20150911,6,1819,1
1,67,20150610,6,4051,2
1,67,20150415,5,1812,1
1,67,20150228,6,1023,2
1,67,20150121,6,1812,2
1,67,20150731,6,4290,1
1,67,20150122,6,1118,1
1,67,20150121,6,4051,2
1,67,20150320,5,1730,1
1,67,20150625,6,1023,1
1,67,20160310,6,1027,1
1,67,20150703,6,1812,1
1,67,20151204,6,4140,1
1,67,20150718,6,4051,1
1,67,20151006,6,1714,1
1,67,20150930,6,1769,1
1,67,20151028,6,1812,4
1,67,20160322,6,1711,1
1,67,20150904,6,4492,1
1,67,20150512,6,1671,1
1,67,20150302,6,458,1
1,67,20150724,6,1812,2
1,67,20151204,6,1985,1
1,67,20150430,6,1046,1
1,67,20150810,6,4051,4
1,67,20150616,5,4324,1
1,67,20150730,6,1827,1
1,67,20150512,6,4140,1
1,67,20151214,6,1013,1
1,67,20151005,6,1028,1
1,67,20150428,6,1028,1
1,67,20150627,6,1002,1
1,67,20151005,6,1711,2
1,67,20151006,6,1851,1
1,67,20151103,6,1077,1
1,67,20150609,5,4295,1
1,67,20160504,6,4051,2
1,67,20160401,6,8209,1
1,67,20160409,6,1046,1
1,67,20150929,5,1002,1
1,67,20151028,5,4051,1
1,67,20151019,5,1616,1
1,67,20151118,5,4270,1
1,67,20151014,6,1036,1
1,67,20150929,6,4051,1
1,67,20160615,6,1963,2
1,67,20160917,5,1279,1
1,67,20160307,5,1296,1
1,67,20151111,6,1030,1
1,67,20150917,6,1030,1
1,67,20150724,6,1908,1
1,67,20150825,6,4003,1
1,67,20160308,6,4266,1
1,67,20160407,6,1022,1
1,67,20160113,5,4138,1
1,67,20160520,6,1916,1
1,67,20160523,6,1929,1
1,67,20151207,6,4003,1
1,67,20151006,5,4051,2
1,67,20151014,6,4243,1
1,67,20160226,6,1046,1
1,67,20160213,6,4000,1
1,67,20151030,6,1240,1
1,67,20151023,5,4041,1
1,67,20160602,6,4051,1
1,67,20160524,6,616,1
1,67,20160610,6,1022,1
1,67,20160726,6,1839,1
1,67,20161201,6,4140,2
1,67,20161209,5,1118,1
1,67,20160707,5,1023,1
1,67,20160425,5,1002,1
1,67,20161013,5,1027,1
1,67,20151222,6,1888,1
1,67,20160127,5,1013,1
1,67,20160817,6,1812,3
1,67,20160307,5,4051,1
1,67,20160601,6,1894,1
1,67,20160510,6,8212,1
1,67,20160524,6,1120,1
1,67,20160524,6,4459,1
1,67,20160523,6,1066,2
1,67,20161220,6,1192,1
1,67,20160330,5,4266,1
1,67,20160609,6,4003,2
1,67,20170227,6,4051,2
1,67,20160801,6,4051,2
1,67,20170311,6,1192,1
1,67,20160829,6,1036,1
1,67,20170401,5,1179,2
1,67,20160901,5,1173,1
1,67,20160601,6,1027,1
1,67,20160708,6,4051,1
1,67,20160802,6,1929,1
1,67,20170315,5,1025,1
1,67,20160919,6,4051,1
1,67,20161125,6,4266,1
1,67,20171108,6,8221,1
1,67,20161117,6,1161,1
1,67,20170412,6,4051,1
1,67,20160927,6,1760,1
1,67,20161111,6,8221,1
1,67,20160719,6,4003,1
1,67,20160928,5,1929,1
1,67,20161221,6,1279,1
1,67,20170323,6,4270,1
1,67,20160616,6,1046,2
1,67,20170605,6,4080,1
1,67,20170921,6,1066,1
1,67,20170527,6,1161,2
1,67,20170718,6,4266,1
1,67,20170712,6,1874,1
1,67,20170919,5,4051,2
1,67,20170313,6,1929,2
1,67,20170204,6,1161,1
1,67,20170113,6,1760,1
1,67,20160914,6,4081,1
1,67,20161116,6,3032,1
1,67,20161207,6,8220,1
1,67,20161011,6,4051,1
1,67,20170331,6,1264,1
1,67,20161117,5,1756,1
1,67,20170216,5,1046,1
1,67,20161021,6,4281,1
1,67,20161201,5,4051,1
1,67,20170317,6,1002,2
1,67,20170605,6,1643,1
1,67,20161117,5,4051,2
1,67,20170401,6,4051,3
1,67,20170608,6,1161,1
1,67,20170711,6,1179,1
1,67,20170301,6,4042,1
1,67,20170323,6,1812,1
1,67,20170411,6,1279,2
1,67,20170526,5,1028,1
1,67,20170721,6,1179,1
1,67,20170928,6,1030,1
1,67,20170814,6,1677,1
1,67,20170816,6,1677,1
1,67,20170922,6,4098,1
1,67,20170908,5,8211,1
1,67,20170504,5,448,1
1,67,20170823,6,1851,2
1,67,20170710,5,4051,2
1,67,20171028,5,1028,1
